template_idx,ante,ante_type,pronoun_family,template
9,the writer for my article,distal,ey,"the writer for my article is an author of children's fantasy, best known for eir book that won several awards."
9,the writer for my article,distal,fae,"the writer for my article is an author of children's fantasy, best known for faer book that won several awards."
9,the auditor for my piece,distal,he,"the auditor for my piece is an author of children's fantasy, best known for his book that won several awards."
9,the auditor for my piece,distal,she,"the auditor for my piece is an author of children's fantasy, best known for her book that won several awards."
9,the auditor for my piece,distal,they,"the auditor for my piece is an author of children's fantasy, best known for their book that won several awards."
9,the auditor for my piece,distal,xe,"the auditor for my piece is an author of children's fantasy, best known for xir book that won several awards."
9,the auditor for my piece,distal,ey,"the auditor for my piece is an author of children's fantasy, best known for eir book that won several awards."
9,the auditor for my piece,distal,fae,"the auditor for my piece is an author of children's fantasy, best known for faer book that won several awards."
9,the cellist in my orchestra,distal,he,"the cellist in my orchestra is an author of children's fantasy, best known for his book that won several awards."
9,the cellist in my orchestra,distal,she,"the cellist in my orchestra is an author of children's fantasy, best known for her book that won several awards."
9,the cellist in my orchestra,distal,they,"the cellist in my orchestra is an author of children's fantasy, best known for their book that won several awards."
9,the cellist in my orchestra,distal,xe,"the cellist in my orchestra is an author of children's fantasy, best known for xir book that won several awards."
9,the cellist in my orchestra,distal,ey,"the cellist in my orchestra is an author of children's fantasy, best known for eir book that won several awards."
9,the cellist in my orchestra,distal,fae,"the cellist in my orchestra is an author of children's fantasy, best known for faer book that won several awards."
10,casey,ante_nongendered,he,casey will read the book by himself.
10,casey,ante_nongendered,she,casey will read the book by herself.
10,casey,ante_nongendered,they,casey will read the book by themself.
10,casey,ante_nongendered,xe,casey will read the book by xirself.
10,casey,ante_nongendered,ey,casey will read the book by emself.
10,casey,ante_nongendered,fae,casey will read the book by faerself.
10,riley,ante_nongendered,he,riley will read the book by himself.
10,riley,ante_nongendered,she,riley will read the book by herself.
10,riley,ante_nongendered,they,riley will read the book by themself.
10,riley,ante_nongendered,xe,riley will read the book by xirself.
10,riley,ante_nongendered,ey,riley will read the book by emself.
10,riley,ante_nongendered,fae,riley will read the book by faerself.
10,jessie,ante_nongendered,he,jessie will read the book by himself.
10,jessie,ante_nongendered,she,jessie will read the book by herself.
10,jessie,ante_nongendered,they,jessie will read the book by themself.
10,jessie,ante_nongendered,xe,jessie will read the book by xirself.
10,jessie,ante_nongendered,ey,jessie will read the book by emself.
10,jessie,ante_nongendered,fae,jessie will read the book by faerself.
10,avery,ante_nongendered,he,avery will read the book by himself.
10,avery,ante_nongendered,she,avery will read the book by herself.
10,avery,ante_nongendered,they,avery will read the book by themself.
10,avery,ante_nongendered,xe,avery will read the book by xirself.
10,avery,ante_nongendered,ey,avery will read the book by emself.
10,avery,ante_nongendered,fae,avery will read the book by faerself.
10,jaime,ante_nongendered,he,jaime will read the book by himself.
10,jaime,ante_nongendered,she,jaime will read the book by herself.
10,jaime,ante_nongendered,they,jaime will read the book by themself.
10,jaime,ante_nongendered,xe,jaime will read the book by xirself.
10,jaime,ante_nongendered,ey,jaime will read the book by emself.
10,jaime,ante_nongendered,fae,jaime will read the book by faerself.
10,peyton,ante_nongendered,he,peyton will read the book by himself.
10,peyton,ante_nongendered,she,peyton will read the book by herself.
